# http://localhost:3838/ --workers 50 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://localhost:3838/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
5,5,0,PLAYER_SESSION_CREATE,1697758001010,0,
5,5,0,REQ_HOME_START,1697758001011,4,
5,5,0,REQ_HOME_END,1697758001060,4,
5,5,0,REQ_GET_START,1697758001061,5,
5,5,0,REQ_GET_END,1697758001067,5,
5,5,0,REQ_GET_START,1697758001068,6,
5,5,0,REQ_GET_END,1697758001071,6,
5,5,0,REQ_GET_START,1697758001072,7,
5,5,0,REQ_GET_END,1697758001083,7,
5,5,0,REQ_GET_START,1697758001084,8,
5,5,0,REQ_GET_END,1697758001088,8,
5,5,0,WS_OPEN_START,1697758001098,9,
5,5,0,WS_OPEN_END,1697758001102,9,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001103,10,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001111,10,
5,5,0,REQ_GET_START,1697758001112,10,
5,5,0,REQ_GET_END,1697758001115,10,
5,5,0,WS_RECV_INIT_START,1697758001116,11,
5,5,0,WS_RECV_INIT_END,1697758001117,11,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001118,12,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001120,12,
5,5,0,WS_SEND_START,1697758001120,12,
5,5,0,WS_SEND_END,1697758001122,12,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001123,13,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001126,13,
5,5,0,WS_SEND_START,1697758001127,13,
5,5,0,WS_SEND_END,1697758001127,13,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001128,14,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001130,14,
5,5,0,WS_SEND_START,1697758001131,14,
5,5,0,WS_SEND_END,1697758001131,14,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001132,15,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001134,15,
5,5,0,WS_SEND_START,1697758001134,15,
5,5,0,WS_SEND_END,1697758001135,15,
5,5,0,WS_SEND_START,1697758001136,16,
5,5,0,WS_SEND_END,1697758001136,16,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001137,17,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001139,17,
5,5,0,WS_SEND_START,1697758001140,17,
5,5,0,WS_SEND_END,1697758001141,17,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001142,18,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001144,18,
5,5,0,WS_SEND_START,1697758001145,18,
5,5,0,WS_SEND_END,1697758001146,18,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001147,19,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001149,19,
5,5,0,WS_SEND_START,1697758001149,19,
5,5,0,WS_SEND_END,1697758001150,19,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001151,20,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001153,20,
5,5,0,WS_SEND_START,1697758001154,20,
5,5,0,WS_SEND_END,1697758001155,20,
5,5,0,WS_SEND_START,1697758001155,21,
5,5,0,WS_SEND_END,1697758001157,21,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001157,22,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001159,22,
5,5,0,WS_SEND_START,1697758001160,22,
5,5,0,WS_SEND_END,1697758001161,22,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001162,23,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001163,23,
5,5,0,WS_SEND_START,1697758001164,23,
5,5,0,WS_SEND_END,1697758001165,23,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001166,24,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001168,24,
5,5,0,WS_SEND_START,1697758001169,24,
5,5,0,WS_SEND_END,1697758001170,24,
5,5,0,WS_SEND_START,1697758001170,25,
5,5,0,WS_SEND_END,1697758001171,25,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001172,26,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001174,26,
5,5,0,WS_SEND_START,1697758001175,26,
5,5,0,WS_SEND_END,1697758001176,26,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001176,27,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001178,27,
5,5,0,WS_SEND_START,1697758001179,27,
5,5,0,WS_SEND_END,1697758001180,27,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001181,28,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001183,28,
5,5,0,WS_SEND_START,1697758001184,28,
5,5,0,WS_SEND_END,1697758001185,28,
5,5,0,PLAYBACK_SLEEPBEFORE_START,1697758001186,29,
5,5,0,PLAYBACK_SLEEPBEFORE_END,1697758001187,29,
5,5,0,WS_SEND_START,1697758001192,29,
5,5,0,WS_SEND_END,1697758001193,29,
