# http://localhost:3838/ --workers 50 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://localhost:3838/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
3,3,0,PLAYER_SESSION_CREATE,1697757998470,0,
3,3,0,REQ_HOME_START,1697757998471,4,
3,3,0,REQ_HOME_END,1697757998517,4,
3,3,0,REQ_GET_START,1697757998518,5,
3,3,0,REQ_GET_END,1697757998525,5,
3,3,0,REQ_GET_START,1697757998526,6,
3,3,0,REQ_GET_END,1697757998529,6,
3,3,0,REQ_GET_START,1697757998529,7,
3,3,0,REQ_GET_END,1697757998543,7,
3,3,0,REQ_GET_START,1697757998547,8,
3,3,0,REQ_GET_END,1697757998552,8,
3,3,0,WS_OPEN_START,1697757998566,9,
3,3,0,WS_OPEN_END,1697757998571,9,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1697757998572,10,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1697757998580,10,
3,3,0,REQ_GET_START,1697757998581,10,
3,3,0,REQ_GET_END,1697757998587,10,
3,3,0,WS_RECV_INIT_START,1697757998589,11,
3,3,0,WS_RECV_INIT_END,1697757998591,11,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1697757998592,12,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1697757998596,12,
3,3,0,WS_SEND_START,1697757998596,12,
3,3,0,WS_SEND_END,1697757998599,12,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1697757998600,13,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1697757998603,13,
3,3,0,WS_SEND_START,1697757998604,13,
3,3,0,WS_SEND_END,1697757998605,13,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1697757998606,14,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1697757998608,14,
3,3,0,WS_SEND_START,1697757998608,14,
3,3,0,WS_SEND_END,1697757998609,14,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1697757998610,15,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1697757998612,15,
3,3,0,WS_SEND_START,1697757998614,15,
3,3,0,WS_SEND_END,1697757998615,15,
