# http://localhost:3838/ --workers 50 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://localhost:3838/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
26,26,0,PLAYER_SESSION_CREATE,1697758027680,0,
26,26,0,REQ_HOME_START,1697758027680,4,
26,26,0,REQ_HOME_END,1697758027735,4,
26,26,0,REQ_GET_START,1697758027735,5,
26,26,0,REQ_GET_END,1697758027740,5,
26,26,0,REQ_GET_START,1697758027741,6,
26,26,0,REQ_GET_END,1697758027744,6,
26,26,0,REQ_GET_START,1697758027745,7,
26,26,0,REQ_GET_END,1697758027758,7,
26,26,0,REQ_GET_START,1697758027759,8,
26,26,0,REQ_GET_END,1697758027841,8,
26,26,0,WS_OPEN_START,1697758027842,9,
26,26,0,WS_OPEN_END,1697758027845,9,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027846,10,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027854,10,
26,26,0,REQ_GET_START,1697758027855,10,
26,26,0,REQ_GET_END,1697758027858,10,
26,26,0,WS_RECV_INIT_START,1697758027859,11,
26,26,0,WS_RECV_INIT_END,1697758027860,11,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027861,12,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027863,12,
26,26,0,WS_SEND_START,1697758027864,12,
26,26,0,WS_SEND_END,1697758027865,12,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027866,13,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027868,13,
26,26,0,WS_SEND_START,1697758027869,13,
26,26,0,WS_SEND_END,1697758027870,13,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027871,14,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027872,14,
26,26,0,WS_SEND_START,1697758027873,14,
26,26,0,WS_SEND_END,1697758027874,14,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027874,15,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027876,15,
26,26,0,WS_SEND_START,1697758027877,15,
26,26,0,WS_SEND_END,1697758027878,15,
26,26,0,WS_SEND_START,1697758027879,16,
26,26,0,WS_SEND_END,1697758027880,16,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027880,17,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027882,17,
26,26,0,WS_SEND_START,1697758027883,17,
26,26,0,WS_SEND_END,1697758027883,17,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027886,18,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027888,18,
26,26,0,WS_SEND_START,1697758027889,18,
26,26,0,WS_SEND_END,1697758027891,18,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027893,19,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027895,19,
26,26,0,WS_SEND_START,1697758027897,19,
26,26,0,WS_SEND_END,1697758027898,19,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027899,20,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027902,20,
26,26,0,WS_SEND_START,1697758027903,20,
26,26,0,WS_SEND_END,1697758027904,20,
26,26,0,WS_SEND_START,1697758027904,21,
26,26,0,WS_SEND_END,1697758027905,21,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027906,22,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027908,22,
26,26,0,WS_SEND_START,1697758027908,22,
26,26,0,WS_SEND_END,1697758027909,22,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027910,23,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027912,23,
26,26,0,WS_SEND_START,1697758027913,23,
26,26,0,WS_SEND_END,1697758027915,23,
26,26,0,PLAYBACK_SLEEPBEFORE_START,1697758027917,24,
26,26,0,PLAYBACK_SLEEPBEFORE_END,1697758027918,24,
26,26,0,WS_SEND_START,1697758027919,24,
26,26,0,WS_SEND_END,1697758027920,24,
