# http://localhost:3838/ --workers 50 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://localhost:3838/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":50}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
4,4,0,PLAYER_SESSION_CREATE,1697757999737,0,
4,4,0,REQ_HOME_START,1697757999739,4,
4,4,0,REQ_HOME_END,1697757999787,4,
4,4,0,REQ_GET_START,1697757999788,5,
4,4,0,REQ_GET_END,1697757999794,5,
4,4,0,REQ_GET_START,1697757999797,6,
4,4,0,REQ_GET_END,1697757999800,6,
4,4,0,REQ_GET_START,1697757999801,7,
4,4,0,REQ_GET_END,1697757999815,7,
4,4,0,REQ_GET_START,1697757999817,8,
4,4,0,REQ_GET_END,1697757999822,8,
4,4,0,WS_OPEN_START,1697757999823,9,
4,4,0,WS_OPEN_END,1697757999828,9,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999829,10,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999836,10,
4,4,0,REQ_GET_START,1697757999837,10,
4,4,0,REQ_GET_END,1697757999842,10,
4,4,0,WS_RECV_INIT_START,1697757999843,11,
4,4,0,WS_RECV_INIT_END,1697757999846,11,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999847,12,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999849,12,
4,4,0,WS_SEND_START,1697757999850,12,
4,4,0,WS_SEND_END,1697757999850,12,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999851,13,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999853,13,
4,4,0,WS_SEND_START,1697757999855,13,
4,4,0,WS_SEND_END,1697757999856,13,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999856,14,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999858,14,
4,4,0,WS_SEND_START,1697757999859,14,
4,4,0,WS_SEND_END,1697757999860,14,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999862,15,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999864,15,
4,4,0,WS_SEND_START,1697757999866,15,
4,4,0,WS_SEND_END,1697757999867,15,
4,4,0,WS_SEND_START,1697757999870,16,
4,4,0,WS_SEND_END,1697757999871,16,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999876,17,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999878,17,
4,4,0,WS_SEND_START,1697757999881,17,
4,4,0,WS_SEND_END,1697757999882,17,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999882,18,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999884,18,
4,4,0,WS_SEND_START,1697757999886,18,
4,4,0,WS_SEND_END,1697757999886,18,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999887,19,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999889,19,
4,4,0,WS_SEND_START,1697757999890,19,
4,4,0,WS_SEND_END,1697757999891,19,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999892,20,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999894,20,
4,4,0,WS_SEND_START,1697757999895,20,
4,4,0,WS_SEND_END,1697757999897,20,
4,4,0,WS_SEND_START,1697757999898,21,
4,4,0,WS_SEND_END,1697757999900,21,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999900,22,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999903,22,
4,4,0,WS_SEND_START,1697757999904,22,
4,4,0,WS_SEND_END,1697757999905,22,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999906,23,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999908,23,
4,4,0,WS_SEND_START,1697757999909,23,
4,4,0,WS_SEND_END,1697757999910,23,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999911,24,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999913,24,
4,4,0,WS_SEND_START,1697757999914,24,
4,4,0,WS_SEND_END,1697757999916,24,
4,4,0,WS_SEND_START,1697757999917,25,
4,4,0,WS_SEND_END,1697757999922,25,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999922,26,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999926,26,
4,4,0,WS_SEND_START,1697757999930,26,
4,4,0,WS_SEND_END,1697757999935,26,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999936,27,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999938,27,
4,4,0,WS_SEND_START,1697757999939,27,
4,4,0,WS_SEND_END,1697757999940,27,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999941,28,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999942,28,
4,4,0,WS_SEND_START,1697757999944,28,
4,4,0,WS_SEND_END,1697757999944,28,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1697757999945,29,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1697757999947,29,
4,4,0,WS_SEND_START,1697757999948,29,
4,4,0,WS_SEND_END,1697757999949,29,
4,4,0,WS_SEND_START,1697757999958,30,
